month,Pop,PfPR U5,year,Run_Number,Habitat_Multiplier,admin_name
8,999.3,0.0,2010,0,0.025118864315095794,CC
9,1000.4,0.0,2010,0,0.025118864315095794,CC
10,996.7,0.0,2010,0,0.025118864315095794,CC
11,1000.566666667,0.0,2010,0,0.025118864315095794,CC
12,998.2666666667,0.0,2010,0,0.025118864315095794,CC
1,1001.7,0.0,2011,0,0.025118864315095794,CC
2,1000.966666667,0.0,2011,0,0.025118864315095794,CC
3,1001.033333333,0.0,2011,0,0.025118864315095794,CC
4,1001.7,0.0,2011,0,0.025118864315095794,CC
5,996.8,0.0,2011,0,0.025118864315095794,CC
6,996.8,0.0,2011,0,0.025118864315095794,CC
7,1008.233333333,0.0,2011,0,0.025118864315095794,CC
8,1007.833333333,0.0,2011,0,0.025118864315095794,CC
9,1004.4,0.0,2011,0,0.025118864315095794,CC
10,998.0666666667,0.0,2011,0,0.025118864315095794,CC
11,1005.866666667,0.0,2011,0,0.025118864315095794,CC
12,1016.666666667,0.0,2011,0,0.025118864315095794,CC
1,1015.966666667,0.0,2012,0,0.025118864315095794,CC
2,1012.233333333,0.0,2012,0,0.025118864315095794,CC
3,1008.866666667,0.0,2012,0,0.025118864315095794,CC
4,1009.533333333,0.0,2012,0,0.025118864315095794,CC
5,1002.033333333,0.0,2012,0,0.025118864315095794,CC
6,994.7,0.0,2012,0,0.025118864315095794,CC
7,997.1,0.0,2012,0,0.025118864315095794,CC
8,993.3,0.0,2012,0,0.025118864315095794,CC
9,980.9333333333,0.0,2012,0,0.025118864315095794,CC
10,970.2333333333,0.0,2012,0,0.025118864315095794,CC
11,969.4666666667,0.0,2012,0,0.025118864315095794,CC
12,971.2,0.0,2012,0,0.025118864315095794,CC
1,975.9333333333,0.0,2013,0,0.025118864315095794,CC
2,981.9333333333,0.0,2013,0,0.025118864315095794,CC
3,982.8666666667,0.0,2013,0,0.025118864315095794,CC
4,978.6333333333,0.0,2013,0,0.025118864315095794,CC
5,978.8,0.0,2013,0,0.025118864315095794,CC
6,984.3333333333,0.0,2013,0,0.025118864315095794,CC
7,988.9333333333,0.0,2013,0,0.025118864315095794,CC
8,987.1666666667,0.0,2013,0,0.025118864315095794,CC
9,978.5333333333,0.0,2013,0,0.025118864315095794,CC
10,976.7,0.0,2013,0,0.025118864315095794,CC
11,980.8,0.0,2013,0,0.025118864315095794,CC
12,983.1333333333,0.0,2013,0,0.025118864315095794,CC
1,974.0666666667,0.0,2014,0,0.025118864315095794,CC
2,974.1,0.0,2014,0,0.025118864315095794,CC
3,967.4333333333,0.0,2014,0,0.025118864315095794,CC
4,964.1333333333,0.0,2014,0,0.025118864315095794,CC
5,968.0666666667,0.0,2014,0,0.025118864315095794,CC
6,969.7,0.0,2014,0,0.025118864315095794,CC
7,970.8666666667,0.0,2014,0,0.025118864315095794,CC
8,978.4666666667,0.0,2014,0,0.025118864315095794,CC
9,981.0,0.0,2014,0,0.025118864315095794,CC
10,974.0333333333,0.0,2014,0,0.025118864315095794,CC
11,970.0333333333,0.0,2014,0,0.025118864315095794,CC
12,962.1,0.0,2014,0,0.025118864315095794,CC
1,960.6,0.0,2015,0,0.025118864315095794,CC
2,955.8333333333,0.0,2015,0,0.025118864315095794,CC
3,959.3666666667,0.0,2015,0,0.025118864315095794,CC
4,958.8333333333,0.0,2015,0,0.025118864315095794,CC
5,954.8,0.0,2015,0,0.025118864315095794,CC
6,943.7666666667,0.0,2015,0,0.025118864315095794,CC
7,946.9333333333,0.0,2015,0,0.025118864315095794,CC
8,952.8,0.0,2015,0,0.025118864315095794,CC
9,953.0333333333,0.0,2015,0,0.025118864315095794,CC
10,953.8333333333,0.0,2015,0,0.025118864315095794,CC
11,946.7,0.0,2015,0,0.025118864315095794,CC
12,942.2,0.0,2015,0,0.025118864315095794,CC
1,954.1333333333,0.0,2016,0,0.025118864315095794,CC
2,963.0333333333,0.0,2016,0,0.025118864315095794,CC
3,963.6,0.0,2016,0,0.025118864315095794,CC
4,956.7666666667,0.0,2016,0,0.025118864315095794,CC
5,954.6,0.0,2016,0,0.025118864315095794,CC
6,950.0666666667,0.0,2016,0,0.025118864315095794,CC
7,950.3,0.0,2016,0,0.025118864315095794,CC
8,941.7333333333,0.0,2016,0,0.025118864315095794,CC
9,935.0,0.0,2016,0,0.025118864315095794,CC
10,929.6333333333,0.0,2016,0,0.025118864315095794,CC
11,930.0333333333,0.0,2016,0,0.025118864315095794,CC
12,933.5666666667,0.0,2016,0,0.025118864315095794,CC
1,930.9666666667,0.0,2017,0,0.025118864315095794,CC
2,930.8,0.0,2017,0,0.025118864315095794,CC
3,935.9666666667,0.0,2017,0,0.025118864315095794,CC
4,928.0,0.0,2017,0,0.025118864315095794,CC
5,930.1333333333,0.0,2017,0,0.025118864315095794,CC
6,936.3,0.0,2017,0,0.025118864315095794,CC
7,936.8666666667,0.0,2017,0,0.025118864315095794,CC
8,927.8333333333,0.0,2017,0,0.025118864315095794,CC
9,929.1,0.0,2017,0,0.025118864315095794,CC
10,936.8,0.0,2017,0,0.025118864315095794,CC
11,942.3666666667,0.0,2017,0,0.025118864315095794,CC
12,946.9666666667,0.0,2017,0,0.025118864315095794,CC
1,1020.866666667,0.006138575066937,2010,0,0.1,CC
2,1022.166666667,0.007011250611446,2010,0,0.1,CC
3,1025.033333333,0.006601411336217,2010,0,0.1,CC
4,1022.7,0.003454906945667,2010,0,0.1,CC
5,1014.966666667,0.002036191664751,2010,0,0.1,CC
6,1009.5,0.0006273732871058,2010,0,0.1,CC
7,1007.166666667,0.002482210822439,2010,0,0.1,CC
8,1007.333333333,0.00397088021178,2010,0,0.1,CC
9,1011.533333333,0.006261121729388,2010,0,0.1,CC
10,1009.966666667,0.005676755008416,2010,0,0.1,CC
11,1014.2,0.003089462959311,2010,0,0.1,CC
12,1010.566666667,0.002968631460897,2010,0,0.1,CC
1,1009.466666667,0.001287808743891,2011,0,0.1,CC
2,1018.866666667,0.000654321795459,2011,0,0.1,CC
3,1021.1,0.0002938008030555,2011,0,0.1,CC
4,1011.8,0.0001976675232259,2011,0,0.1,CC
5,1012.1,0.0,2011,0,0.1,CC
6,1013.233333333,0.0,2011,0,0.1,CC
7,1023.866666667,0.0008790207058211,2011,0,0.1,CC
8,1026.733333333,0.0004869813648464,2011,0,0.1,CC
9,1024.233333333,3.254466755622e-05,2011,0,0.1,CC
10,1021.633333333,0.0,2011,0,0.1,CC
11,1023.733333333,0.0,2011,0,0.1,CC
12,1024.633333333,0.0,2011,0,0.1,CC
1,1015.5,0.0,2012,0,0.1,CC
2,1007.566666667,0.0,2012,0,0.1,CC
3,1002.633333333,0.0,2012,0,0.1,CC
4,1004.233333333,0.0,2012,0,0.1,CC
5,1006.433333333,0.0,2012,0,0.1,CC
6,999.5,0.0,2012,0,0.1,CC
7,1000.533333333,0.0,2012,0,0.1,CC
8,1009.766666667,0.0,2012,0,0.1,CC
9,1011.733333333,0.0,2012,0,0.1,CC
10,1011.866666667,0.0,2012,0,0.1,CC
11,1014.933333333,0.0,2012,0,0.1,CC
12,1018.366666667,0.0,2012,0,0.1,CC
1,1023.333333333,0.0,2013,0,0.1,CC
2,1031.866666667,0.0,2013,0,0.1,CC
3,1030.0,0.0,2013,0,0.1,CC
4,1024.833333333,0.0,2013,0,0.1,CC
5,1024.1,0.0,2013,0,0.1,CC
6,1029.233333333,0.0,2013,0,0.1,CC
7,1024.433333333,0.0,2013,0,0.1,CC
8,1015.633333333,0.0,2013,0,0.1,CC
9,1008.366666667,0.0,2013,0,0.1,CC
10,1000.2,0.0,2013,0,0.1,CC
11,1003.166666667,0.0,2013,0,0.1,CC
12,994.5333333333,0.0,2013,0,0.1,CC
1,999.2,0.0,2014,0,0.1,CC
2,1003.6,0.0,2014,0,0.1,CC
3,1006.666666667,0.0,2014,0,0.1,CC
4,997.1333333333,0.0,2014,0,0.1,CC
5,991.0,0.0,2014,0,0.1,CC
6,987.1,0.0,2014,0,0.1,CC
7,993.0,0.0,2014,0,0.1,CC
8,995.1,0.0,2014,0,0.1,CC
9,992.7,0.0,2014,0,0.1,CC
10,994.4666666667,0.0,2014,0,0.1,CC
11,995.2333333333,0.0,2014,0,0.1,CC
12,988.9333333333,0.0,2014,0,0.1,CC
1,996.6666666667,0.0,2015,0,0.1,CC
2,986.1,0.0,2015,0,0.1,CC
3,986.1666666667,0.0,2015,0,0.1,CC
4,988.4,0.0,2015,0,0.1,CC
5,980.1,0.0,2015,0,0.1,CC
6,978.9666666667,0.0,2015,0,0.1,CC
7,980.8,0.0,2015,0,0.1,CC
8,978.5333333333,0.0,2015,0,0.1,CC
9,980.6666666667,0.0,2015,0,0.1,CC
10,980.7,0.0,2015,0,0.1,CC
11,966.1666666667,0.0,2015,0,0.1,CC
12,959.0666666667,0.0,2015,0,0.1,CC
1,964.8,0.0,2016,0,0.1,CC
2,962.8666666667,0.0,2016,0,0.1,CC
3,965.3333333333,0.0,2016,0,0.1,CC
4,962.0333333333,0.0,2016,0,0.1,CC
5,961.2666666667,0.0,2016,0,0.1,CC
6,965.9666666667,0.0,2016,0,0.1,CC
7,965.5333333333,0.0,2016,0,0.1,CC
8,970.1333333333,0.0,2016,0,0.1,CC
9,972.9333333333,0.0,2016,0,0.1,CC
10,980.9333333333,0.0,2016,0,0.1,CC
11,976.7,0.0,2016,0,0.1,CC
12,978.7666666667,0.0,2016,0,0.1,CC
1,979.6666666667,0.0,2017,0,0.1,CC
2,982.8,0.0,2017,0,0.1,CC
3,990.6666666667,0.0,2017,0,0.1,CC
4,995.6333333333,0.0,2017,0,0.1,CC
5,989.5666666667,0.0,2017,0,0.1,CC
6,994.4333333333,0.0,2017,0,0.1,CC
7,992.2666666667,0.0,2017,0,0.1,CC
8,993.3333333333,0.0,2017,0,0.1,CC
9,997.6333333333,0.0,2017,0,0.1,CC
10,992.8333333333,0.0,2017,0,0.1,CC
11,988.9,0.0,2017,0,0.1,CC
12,987.5666666667,0.0,2017,0,0.1,CC
1,1043.566666667,0.2776056472993,2010,0,1.5848931924611125,BB
2,1048.866666667,0.2326002669548,2010,0,1.5848931924611125,BB
3,1048.2,0.2421293646251,2010,0,1.5848931924611125,BB
4,1040.4,0.2392669486095,2010,0,1.5848931924611125,BB
5,1044.366666667,0.2208675114104,2010,0,1.5848931924611125,BB
6,1040.5,0.2258209194298,2010,0,1.5848931924611125,BB
7,1040.733333333,0.3975401960156,2010,0,1.5848931924611125,BB
8,1038.566666667,0.514394839041,2010,0,1.5848931924611125,BB
9,1035.233333333,0.6077212866665,2010,0,1.5848931924611125,BB
10,1040.933333333,0.61358396311,2010,0,1.5848931924611125,BB
11,1039.066666667,0.5280700628769,2010,0,1.5848931924611125,BB
12,1039.4,0.3842280803027,2010,0,1.5848931924611125,BB
1,1031.3,0.2564400917935,2011,0,1.5848931924611125,BB
2,1029.966666667,0.2351856047121,2011,0,1.5848931924611125,BB
3,1026.166666667,0.2474256943317,2011,0,1.5848931924611125,BB
4,1028.9,0.2672433343052,2011,0,1.5848931924611125,BB
5,1026.866666667,0.2357657599169,2011,0,1.5848931924611125,BB
6,1026.266666667,0.2379173704041,2011,0,1.5848931924611125,BB
7,1022.266666667,0.4185144124169,2011,0,1.5848931924611125,BB
8,1024.1,0.5126777983921,2011,0,1.5848931924611125,BB
9,1018.3,0.6117385184458,2011,0,1.5848931924611125,BB
10,1011.166666667,0.6086039228614,2011,0,1.5848931924611125,BB
11,1009.366666667,0.5220435256431,2011,0,1.5848931924611125,BB
12,1005.533333333,0.3705164755022,2011,0,1.5848931924611125,BB
1,999.5666666667,0.2564111114816,2012,0,1.5848931924611125,BB
2,999.6666666667,0.2268422807603,2012,0,1.5848931924611125,BB
3,1003.366666667,0.2339789375768,2012,0,1.5848931924611125,BB
4,1006.7,0.2421442998576,2012,0,1.5848931924611125,BB
5,995.9,0.2214077718646,2012,0,1.5848931924611125,BB
6,995.3,0.2357748082655,2012,0,1.5848931924611125,BB
7,1003.466666667,0.3939011427053,2012,0,1.5848931924611125,BB
8,1007.133333333,0.5102270470643,2012,0,1.5848931924611125,BB
9,1019.366666667,0.6044929858409,2012,0,1.5848931924611125,BB
10,1021.333333333,0.6139033942559,2012,0,1.5848931924611125,BB
11,1020.966666667,0.5394887198407,2012,0,1.5848931924611125,BB
12,1015.4,0.3835598450529,2012,0,1.5848931924611125,BB
1,1010.833333333,0.2639406430338,2013,0,1.5848931924611125,BB
2,1014.1,0.2167439108569,2013,0,1.5848931924611125,BB
3,1015.466666667,0.2194393382353,2013,0,1.5848931924611125,BB
4,1013.133333333,0.2444232414292,2013,0,1.5848931924611125,BB
5,1011.7,0.2187736812626,2013,0,1.5848931924611125,BB
6,1014.8,0.2079227433977,2013,0,1.5848931924611125,BB
7,1011.833333333,0.3356942843024,2013,0,1.5848931924611125,BB
8,1009.733333333,0.4252607949294,2013,0,1.5848931924611125,BB
9,1009.5,0.5367673765891,2013,0,1.5848931924611125,BB
10,1013.966666667,0.5723067819455,2013,0,1.5848931924611125,BB
11,1022.333333333,0.4958917508966,2013,0,1.5848931924611125,BB
12,1016.266666667,0.3380346365783,2013,0,1.5848931924611125,BB
1,1016.033333333,0.2372953643253,2014,0,1.5848931924611125,BB
2,1010.033333333,0.2037226494175,2014,0,1.5848931924611125,BB
3,1003.966666667,0.1993758092898,2014,0,1.5848931924611125,BB
4,1016.2,0.1940890900741,2014,0,1.5848931924611125,BB
5,1023.733333333,0.17888773118,2014,0,1.5848931924611125,BB
6,1027.966666667,0.1943642789974,2014,0,1.5848931924611125,BB
7,1024.033333333,0.3368379935549,2014,0,1.5848931924611125,BB
8,1021.266666667,0.4200339447745,2014,0,1.5848931924611125,BB
9,1023.0,0.5079504724666,2014,0,1.5848931924611125,BB
10,1028.233333333,0.5594709372062,2014,0,1.5848931924611125,BB
11,1030.4,0.4937241200828,2014,0,1.5848931924611125,BB
12,1029.4,0.3528268894502,2014,0,1.5848931924611125,BB
1,1030.933333333,0.2238101396793,2015,0,1.5848931924611125,BB
2,1023.2,0.1812614021371,2015,0,1.5848931924611125,BB
3,1019.3,0.1675332744694,2015,0,1.5848931924611125,BB
4,1023.633333333,0.1704711973688,2015,0,1.5848931924611125,BB
5,1035.466666667,0.134367756889,2015,0,1.5848931924611125,BB
6,1039.133333333,0.1431320972605,2015,0,1.5848931924611125,BB
7,1029.166666667,0.2396437246964,2015,0,1.5848931924611125,BB
8,1023.2,0.3225501694032,2015,0,1.5848931924611125,BB
9,1025.766666667,0.4217983297046,2015,0,1.5848931924611125,BB
10,1025.166666667,0.4667533734352,2015,0,1.5848931924611125,BB
11,1022.933333333,0.428147810219,2015,0,1.5848931924611125,BB
12,1023.466666667,0.3122068785826,2015,0,1.5848931924611125,BB
1,1022.833333333,0.2057682906958,2016,0,1.5848931924611125,BB
2,1026.3,0.1652213452857,2016,0,1.5848931924611125,BB
3,1024.033333333,0.1701442010351,2016,0,1.5848931924611125,BB
4,1024.2,0.1591486037883,2016,0,1.5848931924611125,BB
5,1020.066666667,0.1296320501928,2016,0,1.5848931924611125,BB
6,1017.4,0.1307253784156,2016,0,1.5848931924611125,BB
7,1026.266666667,0.2229440041575,2016,0,1.5848931924611125,BB
8,1035.666666667,0.2948181525587,2016,0,1.5848931924611125,BB
9,1045.4,0.3906638607232,2016,0,1.5848931924611125,BB
10,1047.7,0.4526104800993,2016,0,1.5848931924611125,BB
11,1051.6,0.4222454672245,2016,0,1.5848931924611125,BB
12,1048.066666667,0.3221487182749,2016,0,1.5848931924611125,BB
1,1046.3,0.1969798336997,2017,0,1.5848931924611125,BB
2,1052.7,0.1527500712454,2017,0,1.5848931924611125,BB
3,1056.0,0.1543244949495,2017,0,1.5848931924611125,BB
4,1051.833333333,0.1494850261448,2017,0,1.5848931924611125,BB
5,1044.533333333,0.1216492213429,2017,0,1.5848931924611125,BB
6,1034.1,0.1139154820617,2017,0,1.5848931924611125,BB
7,1040.366666667,0.2038063503252,2017,0,1.5848931924611125,BB
8,1044.333333333,0.2740185126077,2017,0,1.5848931924611125,BB
9,1040.7,0.3596297363954,2017,0,1.5848931924611125,BB
10,1036.133333333,0.4194119160983,2017,0,1.5848931924611125,BB
11,1032.766666667,0.3690088112836,2017,0,1.5848931924611125,BB
12,1021.233333333,0.2497307177596,2017,0,1.5848931924611125,BB
1,1059.833333333,0.1198616134612,2010,0,0.39810717055349715,BB
2,1063.166666667,0.0881329361969,2010,0,0.39810717055349715,BB
3,1055.2,0.07995324740965,2010,0,0.39810717055349715,BB
4,1052.533333333,0.08104256397264,2010,0,0.39810717055349715,BB
5,1047.2,0.06576266870385,2010,0,0.39810717055349715,BB
6,1046.333333333,0.05396623128385,2010,0,0.39810717055349715,BB
7,1047.366666667,0.07915088634989,2010,0,0.39810717055349715,BB
8,1048.166666667,0.1163937032915,2010,0,0.39810717055349715,BB
9,1051.7,0.1518176919907,2010,0,0.39810717055349715,BB
10,1046.1,0.2209795112003,2010,0,0.39810717055349715,BB
11,1046.733333333,0.2247945990701,2010,0,0.39810717055349715,BB
12,1041.866666667,0.1805413360635,2010,0,0.39810717055349715,BB
1,1034.666666667,0.1268363402062,2011,0,0.39810717055349715,BB
2,1031.8,0.09575499127738,2011,0,0.39810717055349715,BB
3,1024.033333333,0.08290745743954,2011,0,0.39810717055349715,BB
4,1023.766666667,0.07495197473383,2011,0,0.39810717055349715,BB
5,1029.166666667,0.06425910931174,2011,0,0.39810717055349715,BB
6,1028.266666667,0.06214341286307,2011,0,0.39810717055349715,BB
7,1028.2,0.1184918628023,2011,0,0.39810717055349715,BB
8,1034.166666667,0.1433360193392,2011,0,0.39810717055349715,BB
9,1035.833333333,0.1953982300885,2011,0,0.39810717055349715,BB
10,1039.366666667,0.2512748147911,2011,0,0.39810717055349715,BB
11,1040.666666667,0.2602498398463,2011,0,0.39810717055349715,BB
12,1040.233333333,0.2013650783478,2011,0,0.39810717055349715,BB
1,1038.833333333,0.1369164126424,2012,0,0.39810717055349715,BB
2,1042.966666667,0.1083447857074,2012,0,0.39810717055349715,BB
3,1038.666666667,0.09778562259307,2012,0,0.39810717055349715,BB
4,1042.766666667,0.08624492535882,2012,0,0.39810717055349715,BB
5,1040.9,0.0633105965991,2012,0,0.39810717055349715,BB
6,1029.133333333,0.0653948306018,2012,0,0.39810717055349715,BB
7,1032.333333333,0.1099451081692,2012,0,0.39810717055349715,BB
8,1023.6,0.1219551908298,2012,0,0.39810717055349715,BB
9,1026.833333333,0.1753611426716,2012,0,0.39810717055349715,BB
10,1024.833333333,0.2389656854773,2012,0,0.39810717055349715,BB
11,1019.633333333,0.2312596031253,2012,0,0.39810717055349715,BB
12,1018.933333333,0.1749542004711,2012,0,0.39810717055349715,BB
1,1023.533333333,0.1083175926529,2013,0,0.39810717055349715,BB
2,1025.2,0.08827545844713,2013,0,0.39810717055349715,BB
3,1023.533333333,0.07503419527128,2013,0,0.39810717055349715,BB
4,1024.033333333,0.07249112984603,2013,0,0.39810717055349715,BB
5,1027.4,0.04954253455324,2013,0,0.39810717055349715,BB
6,1027.133333333,0.038781073538,2013,0,0.39810717055349715,BB
7,1018.833333333,0.0658923605431,2013,0,0.39810717055349715,BB
8,1017.866666667,0.09123657322505,2013,0,0.39810717055349715,BB
9,1013.8,0.1422700072335,2013,0,0.39810717055349715,BB
10,1009.633333333,0.1672554392684,2013,0,0.39810717055349715,BB
11,1008.566666667,0.1723568099944,2013,0,0.39810717055349715,BB
12,1009.8,0.1283422459893,2013,0,0.39810717055349715,BB
1,1016.8,0.08585759244689,2014,0,0.39810717055349715,BB
2,1019.733333333,0.0557335251046,2014,0,0.39810717055349715,BB
3,1016.733333333,0.0528162087732,2014,0,0.39810717055349715,BB
4,1019.533333333,0.05152684234617,2014,0,0.39810717055349715,BB
5,1015.866666667,0.03930962068513,2014,0,0.39810717055349715,BB
6,1014.266666667,0.03562508216117,2014,0,0.39810717055349715,BB
7,1013.033333333,0.06590767003389,2014,0,0.39810717055349715,BB
8,1014.833333333,0.08766628346198,2014,0,0.39810717055349715,BB
9,1007.8,0.1179797578885,2014,0,0.39810717055349715,BB
10,1000.133333333,0.1686108518864,2014,0,0.39810717055349715,BB
11,1001.766666667,0.146940405284,2014,0,0.39810717055349715,BB
12,1003.033333333,0.104316905387,2014,0,0.39810717055349715,BB
1,1000.6,0.0745552668399,2015,0,0.39810717055349715,BB
2,1001.2,0.06089359435344,2015,0,0.39810717055349715,BB
3,997.8666666667,0.04847006948156,2015,0,0.39810717055349715,BB
4,997.4333333333,0.04568392206664,2015,0,0.39810717055349715,BB
5,1006.566666667,0.03444050733517,2015,0,0.39810717055349715,BB
6,1001.1,0.03106582758965,2015,0,0.39810717055349715,BB
7,998.0,0.03997995991984,2015,0,0.39810717055349715,BB
8,999.7,0.06101830549165,2015,0,0.39810717055349715,BB
9,999.6,0.08526744030946,2015,0,0.39810717055349715,BB
10,1001.333333333,0.1134154460719,2015,0,0.39810717055349715,BB
11,1003.666666667,0.10544669545,2015,0,0.39810717055349715,BB
12,1012.466666667,0.08602752353987,2015,0,0.39810717055349715,BB
1,1016.733333333,0.06501213035211,2016,0,0.39810717055349715,BB
2,1012.966666667,0.04662871433742,2016,0,0.39810717055349715,BB
3,1009.866666667,0.04290995510959,2016,0,0.39810717055349715,BB
4,1008.766666667,0.03899150778178,2016,0,0.39810717055349715,BB
5,1001.166666667,0.02683535874813,2016,0,0.39810717055349715,BB
6,996.3333333333,0.02378721980596,2016,0,0.39810717055349715,BB
7,992.3666666667,0.04259178395082,2016,0,0.39810717055349715,BB
8,999.3333333333,0.05266844563042,2016,0,0.39810717055349715,BB
9,1001.366666667,0.06897240438068,2016,0,0.39810717055349715,BB
10,1004.266666667,0.1064126394052,2016,0,0.39810717055349715,BB
11,1003.566666667,0.08190786195901,2016,0,0.39810717055349715,BB
12,1005.266666667,0.07540287817495,2016,0,0.39810717055349715,BB
1,997.7,0.05382379472787,2017,0,0.39810717055349715,BB
2,992.9,0.03713029173801,2017,0,0.39810717055349715,BB
3,994.0,0.02994634473508,2017,0,0.39810717055349715,BB
4,993.8333333333,0.03021968807647,2017,0,0.39810717055349715,BB
5,993.2,0.02030473889113,2017,0,0.39810717055349715,BB
6,984.7333333333,0.02044546747004,2017,0,0.39810717055349715,BB
7,989.6,0.02330908111021,2017,0,0.39810717055349715,BB
8,991.8333333333,0.03142329020333,2017,0,0.39810717055349715,BB
9,993.4666666667,0.05123473359281,2017,0,0.39810717055349715,BB
10,991.9666666667,0.05712557545616,2017,0,0.39810717055349715,BB
11,992.8333333333,0.05462481114655,2017,0,0.39810717055349715,BB
12,992.3666666667,0.0464210137382,2017,0,0.39810717055349715,BB
1,1022.166666667,0.006359041252242,2010,0,0.1,AA
2,1022.766666667,0.006909363491184,2010,0,0.1,AA
3,1024.2,0.007648245785328,2010,0,0.1,AA
4,1022.866666667,0.004040930717591,2010,0,0.1,AA
5,1018.233333333,0.001113038923626,2010,0,0.1,AA
6,1007.4,0.0005955926146516,2010,0,0.1,AA
7,1010.966666667,0.001154011012562,2010,0,0.1,AA
8,1009.566666667,0.002410275035494,2010,0,0.1,AA
9,1008.166666667,0.003041825095057,2010,0,0.1,AA
10,1005.833333333,0.005103562551781,2010,0,0.1,AA
11,1007.0,0.01072492552135,2010,0,0.1,AA
12,1002.6,0.00558547775783,2010,0,0.1,AA
1,1003.2,0.004851143009038,2011,0,0.1,AA
2,1008.333333333,0.004793388429752,2011,0,0.1,AA
3,1012.7,0.002797801257365,2011,0,0.1,AA
4,1018.366666667,0.00274950083467,2011,0,0.1,AA
5,1022.466666667,0.00202125578666,2011,0,0.1,AA
6,1022.233333333,0.002608667297095,2011,0,0.1,AA
7,1025.4,0.001885443079124,2011,0,0.1,AA
8,1028.966666667,0.002332437072791,2011,0,0.1,AA
9,1029.733333333,0.002201217143597,2011,0,0.1,AA
10,1036.8,0.004533179012346,2011,0,0.1,AA
11,1043.9,0.006545965450075,2011,0,0.1,AA
12,1053.066666667,0.004969612560142,2011,0,0.1,AA
1,1056.0,0.003630050505051,2012,0,0.1,AA
2,1053.666666667,0.002942106928187,2012,0,0.1,AA
3,1054.5,0.001833412359728,2012,0,0.1,AA
4,1057.1,0.0006306561977738,2012,0,0.1,AA
5,1056.4,0.002524296352392,2012,0,0.1,AA
6,1060.6,0.001351436293922,2012,0,0.1,AA
7,1069.366666667,0.002836569932359,2012,0,0.1,AA
8,1077.466666667,0.004888008909788,2012,0,0.1,AA
9,1075.3,0.004215877739546,2012,0,0.1,AA
10,1070.466666667,0.008563243445226,2012,0,0.1,AA
11,1073.166666667,0.01192731790651,2012,0,0.1,AA
12,1083.233333333,0.00735452503308,2012,0,0.1,AA
1,1088.1,0.007536072052201,2013,0,0.1,AA
2,1099.533333333,0.003122536833808,2013,0,0.1,AA
3,1096.833333333,0.003373347515575,2013,0,0.1,AA
4,1096.5,0.00249278005776,2013,0,0.1,AA
5,1095.166666667,0.002891492923452,2013,0,0.1,AA
6,1084.366666667,0.002797331775845,2013,0,0.1,AA
7,1090.133333333,0.0009478962818004,2013,0,0.1,AA
8,1094.5,0.001766407796559,2013,0,0.1,AA
9,1088.766666667,0.004531120840094,2013,0,0.1,AA
10,1081.133333333,0.006906332860578,2013,0,0.1,AA
11,1079.5,0.01176470588235,2013,0,0.1,AA
12,1071.466666667,0.00609756097561,2013,0,0.1,AA
1,1066.266666667,0.00237589095911,2014,0,0.1,AA
2,1064.733333333,0.002285392273496,2014,0,0.1,AA
3,1062.666666667,0.001505646173149,2014,0,0.1,AA
4,1059.466666667,0.001258494840171,2014,0,0.1,AA
5,1056.966666667,0.001639912958466,2014,0,0.1,AA
6,1055.233333333,0.000284297311811,2014,0,0.1,AA
7,1059.466666667,0.000786559275107,2014,0,0.1,AA
8,1056.566666667,0.002082215982585,2014,0,0.1,AA
9,1053.933333333,0.003605541147448,2014,0,0.1,AA
10,1051.5,0.004089396100808,2014,0,0.1,AA
11,1049.766666667,0.004794716286159,2014,0,0.1,AA
12,1051.666666667,0.002789223454834,2014,0,0.1,AA
1,1056.2,0.0007889919838414,2015,0,0.1,AA
2,1055.233333333,0.0003474744922134,2015,0,0.1,AA
3,1054.566666667,0.001169516705124,2015,0,0.1,AA
4,1053.133333333,0.001202760017725,2015,0,0.1,AA
5,1051.333333333,0.000285351934052,2015,0,0.1,AA
6,1043.9,0.000223520771466,2015,0,0.1,AA
7,1033.233333333,0.0,2015,0,0.1,AA
8,1027.666666667,0.0004865390853065,2015,0,0.1,AA
9,1031.466666667,0.00064632885212,2015,0,0.1,AA
10,1028.533333333,0.0002916774695359,2015,0,0.1,AA
11,1018.7,0.0,2015,0,0.1,AA
12,1017.133333333,6.554368486596e-05,2015,0,0.1,AA
1,1003.1,0.0,2016,0,0.1,AA
2,994.2333333333,0.0,2016,0,0.1,AA
